Time,Temperature
1510915479.0000,30.0000
1510915511.0000,30.0000
1510915542.0000,30.0000
1510915573.0000,30.0000
1510915604.0000,30.0000
1510915636.0000,30.0000
1510915667.0000,30.0000
1510915698.0000,30.0000
1510915729.0000,30.0000
1510915760.0000,30.0000
1510915792.0000,30.0000
1510915823.0000,30.0000
1510915854.0000,30.0000
1510915898.0000,30.0000
1510915929.0000,30.0000
1510915960.0000,30.0000
1510915991.0000,30.0000
1510916023.0000,30.2500
1510916054.0000,30.0000
1510916085.0000,30.0000
1510916116.0000,30.0000
1510916147.0000,30.0000
1510916179.0000,30.0000
1510916210.0000,30.0000
1510916241.0000,30.0000
1510916272.0000,30.0000
1510916304.0000,30.0000
1510916335.0000,30.0000
1510916366.0000,30.0000
1510916410.0000,30.0000
1510916441.0000,30.0000
1510916472.0000,30.0000
1510916503.0000,30.0000
1510916535.0000,30.0000
1510916566.0000,30.0000
1510916597.0000,30.0000
1510916628.0000,30.0000
1510916659.0000,30.0000
1510916691.0000,30.0000
1510916722.0000,30.0000
1510916753.0000,30.0000
1510916784.0000,30.0000
1510916816.0000,30.0000
1510916847.0000,30.0000
1510916878.0000,30.0000
1510916922.0000,30.0000
1510916953.0000,30.0000
1510916984.0000,30.0000
1510917015.0000,30.0000
1510917047.0000,30.0000
1510917078.0000,30.0000
1510917109.0000,30.0000
1510917140.0000,30.0000
1510917172.0000,30.0000
1510917203.0000,30.0000
1510917234.0000,30.0000
1510917265.0000,30.0000
1510917296.0000,30.0000
1510917328.0000,30.0000
1510917359.0000,30.0000
1510917390.0000,30.0000
1510917434.0000,30.0000
1510917465.0000,30.0000
1510917496.0000,30.0000
1510917527.0000,30.0000
1510917559.0000,30.0000
1510917590.0000,30.0000
1510917621.0000,30.0000
1510917652.0000,30.0000
1510917683.0000,30.0000
1510917715.0000,30.0000
1510917746.0000,30.0000
1510917777.0000,30.0000
1510917808.0000,30.0000
1510917840.0000,30.0000
1510917871.0000,30.0000
1510917902.0000,30.0000
1510917946.0000,30.0000
1510917977.0000,30.0000
1510918008.0000,30.0000
1510918039.0000,30.0000
1510918071.0000,30.0000
1510918102.0000,30.0000
1510918133.0000,30.0000
1510918164.0000,30.0000
1510918196.0000,30.0000
1510918227.0000,30.0000
1510918258.0000,30.0000
1510918289.0000,30.0000
1510918320.0000,30.0000
1510918352.0000,30.0000
1510918383.0000,30.0000
1510918414.0000,30.0000
1510918458.0000,30.0000
1510918489.0000,30.0000
1510918520.0000,30.0000
1510918551.0000,30.0000
1510918583.0000,30.0000
1510918614.0000,29.7500
1510918645.0000,30.0000
1510918676.0000,29.7500
1510918707.0000,30.0000
1510918739.0000,29.7500
1510918770.0000,30.0000
1510918801.0000,29.7500
1510918832.0000,29.7500
1510918864.0000,29.5000
1510918895.0000,29.7500
1510918926.0000,29.5000
1510918970.0000,29.5000
1510919001.0000,29.5000
1510919032.0000,29.5000
1510919063.0000,29.5000
1510919095.0000,29.5000
1510919126.0000,29.2500
1510919157.0000,29.5000
1510919188.0000,29.2500
1510919219.0000,29.2500
1510919251.0000,29.2500
1510919282.0000,29.2500
1510919313.0000,29.2500
1510919344.0000,29.2500
1510919376.0000,29.2500
1510919407.0000,29.2500
1510919438.0000,29.2500
1510919482.0000,29.2500
1510919513.0000,29.2500
1510919544.0000,29.2500
1510919575.0000,29.2500
1510919607.0000,29.2500
1510919638.0000,29.2500
1510919669.0000,29.5000
1510919700.0000,29.2500
1510919732.0000,29.5000
1510919763.0000,29.2500
1510919794.0000,29.5000
1510919825.0000,29.2500
1510919856.0000,29.5000
1510919888.0000,29.2500
1510919919.0000,29.5000
1510919950.0000,29.2500
1510919994.0000,29.5000
1510920025.0000,29.5000
1510920056.0000,29.5000
1510920087.0000,29.2500
1510920119.0000,29.5000
1510920150.0000,29.5000
1510920181.0000,29.5000
1510920212.0000,29.2500
1510920243.0000,29.5000
1510920275.0000,29.5000
1510920306.0000,29.5000
1510920337.0000,29.2500
1510920368.0000,29.5000
1510920400.0000,29.2500
1510920431.0000,29.5000
1510920462.0000,29.5000
1510920506.0000,29.5000
1510920537.0000,29.5000
1510920568.0000,29.5000
1510920599.0000,29.2500
1510920631.0000,29.5000
1510920662.0000,29.5000
1510920693.0000,29.5000
1510920724.0000,29.2500
1510920755.0000,29.5000
1510920787.0000,29.2500
1510920818.0000,29.5000
1510920849.0000,29.2500
1510920880.0000,29.2500
1510920912.0000,29.2500
1510920943.0000,29.2500
1510920974.0000,29.2500
1510921018.0000,29.2500
1510921049.0000,29.2500
1510921080.0000,29.2500
1510921111.0000,29.2500
1510921143.0000,29.2500
1510921174.0000,29.2500
1510921205.0000,29.2500
1510921236.0000,29.2500
1510921268.0000,29.2500
1510921299.0000,29.2500
1510921330.0000,29.2500
1510921361.0000,29.2500
1510921392.0000,29.2500
1510921424.0000,29.2500
1510921455.0000,29.2500
1510921486.0000,29.2500
1510921530.0000,29.2500
1510921561.0000,29.2500
1510921592.0000,29.5000
1510921623.0000,29.2500
1510921655.0000,29.5000
1510921686.0000,29.5000
1510921717.0000,29.5000
1510921748.0000,29.5000
1510921779.0000,30.0000
1510921811.0000,29.7500
1510921842.0000,30.0000
1510921873.0000,30.0000
1510921904.0000,30.2500
1510921936.0000,30.2500
1510921967.0000,30.5000
1510921998.0000,30.5000
1510922042.0000,30.7500
1510922073.0000,30.7500
1510922104.0000,31.2500
1510922135.0000,31.2500
1510922167.0000,31.5000
1510922198.0000,31.7500
1510922229.0000,32.0000
1510922260.0000,32.0000
1510922292.0000,32.2500
1510922323.0000,32.2500
1510922354.0000,32.5000
1510922385.0000,32.7500
1510922416.0000,33.0000
1510922448.0000,33.0000
1510922479.0000,33.2500
1510922510.0000,33.2500
1510922554.0000,33.5000
1510922585.0000,33.7500
1510922616.0000,34.0000
1510922647.0000,34.0000
1510922679.0000,34.2500
1510922710.0000,34.2500
1510922741.0000,34.5000
1510922772.0000,34.5000
1510922803.0000,34.7500
1510922835.0000,34.7500
1510922866.0000,35.0000
1510922897.0000,35.0000
1510922928.0000,35.0000
1510922960.0000,35.0000
1510922991.0000,35.2500
1510923022.0000,35.2500
1510923066.0000,35.5000
1510923097.0000,35.5000
1510923128.0000,35.5000
1510923159.0000,35.5000
1510923191.0000,35.5000
1510923222.0000,35.5000
1510923253.0000,36.0000
1510923284.0000,35.5000
1510923315.0000,36.0000
1510923347.0000,36.0000
1510923378.0000,36.0000
1510923409.0000,36.0000
1510923440.0000,36.0000
1510923472.0000,36.0000
1510923503.0000,36.0000
1510923534.0000,36.0000
1510923578.0000,36.0000
1510923609.0000,36.0000
1510923640.0000,36.0000
1510923671.0000,36.0000
1510923703.0000,36.0000
1510923734.0000,36.0000
1510923765.0000,36.2500
1510923796.0000,36.0000
1510923828.0000,36.2500
1510923859.0000,36.2500
1510923890.0000,36.2500
1510923921.0000,36.2500
1510923952.0000,36.2500
1510923984.0000,36.2500
1510924015.0000,36.2500
1510924046.0000,36.2500
1510924090.0000,36.2500
1510924121.0000,36.2500
1510924152.0000,36.2500
1510924183.0000,36.0000
1510924215.0000,36.2500
1510924246.0000,36.2500
1510924277.0000,36.2500
1510924308.0000,36.2500
1510924339.0000,36.2500
1510924371.0000,36.2500
1510924402.0000,36.2500
1510924433.0000,36.2500
1510924464.0000,36.2500
1510924496.0000,36.2500
1510924527.0000,36.2500
1510924558.0000,36.2500
1510924602.0000,36.2500
1510924633.0000,36.2500
1510924664.0000,36.2500
1510924695.0000,36.2500
1510924727.0000,36.2500
1510924758.0000,36.2500
1510924789.0000,36.2500
1510924820.0000,36.2500
1510924851.0000,36.2500
1510924883.0000,36.2500
1510924914.0000,36.2500
1510924945.0000,36.0000
1510924976.0000,36.2500
1510925008.0000,36.0000
1510925039.0000,36.0000
1510925070.0000,36.0000
1510925114.0000,36.0000
1510925145.0000,36.0000
1510925176.0000,36.0000
1510925207.0000,36.0000
1510925239.0000,36.0000
1510925270.0000,35.5000
1510925301.0000,36.0000
1510925332.0000,35.5000
1510925364.0000,35.5000
1510925395.0000,35.5000
1510925426.0000,35.5000
1510925457.0000,35.2500
1510925488.0000,35.5000
1510925520.0000,35.2500
1510925551.0000,35.2500
1510925582.0000,35.2500
1510925626.0000,35.2500
1510925657.0000,35.0000
1510925688.0000,35.0000
1510925719.0000,35.0000
1510925751.0000,35.0000
1510925782.0000,35.0000
1510925813.0000,35.0000
1510925844.0000,34.7500
1510925875.0000,34.7500
1510925907.0000,34.7500
1510925938.0000,34.7500
1510925969.0000,34.7500
1510926000.0000,34.7500
1510926032.0000,34.5000
1510926063.0000,34.7500
1510926094.0000,34.5000
1510926138.0000,34.7500
1510926169.0000,34.5000
1510926200.0000,34.5000
1510926231.0000,34.2500
1510926263.0000,34.2500
1510926294.0000,34.2500
1510926325.0000,34.2500
1510926356.0000,34.2500
1510926388.0000,34.2500
1510926419.0000,34.0000
1510926450.0000,34.2500
1510926481.0000,34.0000
1510926512.0000,34.2500
1510926544.0000,34.0000
1510926575.0000,34.0000
1510926606.0000,34.0000
1510926650.0000,34.0000
1510926681.0000,34.0000
1510926712.0000,34.0000
1510926743.0000,34.0000
1510926775.0000,34.0000
1510926806.0000,34.0000
1510926837.0000,34.0000
1510926868.0000,34.0000
1510926899.0000,34.0000
1510926931.0000,33.7500
1510926962.0000,34.0000
1510926993.0000,33.7500
1510927024.0000,33.7500
1510927056.0000,33.7500
1510927087.0000,33.7500
1510927118.0000,33.5000
1510927162.0000,33.7500
1510927193.0000,33.5000
1510927224.0000,33.7500
1510927255.0000,33.5000
1510927287.0000,33.7500
1510927318.0000,33.5000
1510927349.0000,33.5000
1510927380.0000,33.2500
1510927411.0000,33.5000
1510927443.0000,33.2500
1510927474.0000,33.5000
1510927505.0000,33.2500
1510927536.0000,33.5000
1510927568.0000,33.2500
1510927599.0000,33.2500
1510927630.0000,33.2500
1510927674.0000,33.2500
1510927705.0000,33.2500
1510927736.0000,33.2500
1510927767.0000,33.0000
1510927799.0000,33.2500
1510927830.0000,33.0000
1510927861.0000,33.2500
1510927892.0000,33.0000
1510927924.0000,33.2500
1510927955.0000,33.0000
1510927986.0000,33.0000
1510928017.0000,33.0000
1510928048.0000,33.0000
1510928080.0000,32.7500
1510928111.0000,33.0000
1510928142.0000,32.7500
1510928186.0000,32.7500
1510928217.0000,32.5000
1510928248.0000,32.7500
1510928279.0000,32.5000
1510928311.0000,32.5000
1510928342.0000,32.5000
1510928373.0000,32.5000
1510928404.0000,32.2500
1510928435.0000,32.5000
1510928467.0000,32.2500
1510928498.0000,32.2500
1510928529.0000,32.0000
1510928560.0000,32.2500
1510928592.0000,32.0000
1510928623.0000,32.0000
1510928654.0000,32.0000
1510928698.0000,32.0000
1510928729.0000,32.0000
1510928760.0000,32.0000
1510928791.0000,32.0000
1510928823.0000,32.0000
1510928854.0000,31.7500
1510928885.0000,32.0000
1510928916.0000,31.7500
1510928947.0000,31.7500
1510928979.0000,31.7500
1510929010.0000,31.7500
1510929041.0000,31.5000
1510929072.0000,31.7500
1510929104.0000,31.5000
1510929135.0000,31.5000
1510929166.0000,31.5000
1510929210.0000,31.7500
1510929241.0000,31.5000
1510929272.0000,31.5000
1510929303.0000,31.5000
1510929335.0000,31.5000
1510929366.0000,31.5000
1510929397.0000,31.5000
1510929428.0000,31.5000
1510929460.0000,31.5000
1510929491.0000,31.5000
1510929522.0000,31.5000
1510929553.0000,31.5000
1510929584.0000,31.5000
1510929616.0000,31.5000
1510929647.0000,31.5000
1510929678.0000,31.5000
1510929722.0000,31.5000
1510929753.0000,31.5000
1510929784.0000,31.5000
1510929815.0000,31.5000
1510929847.0000,31.5000
1510929878.0000,31.2500
1510929909.0000,31.5000
1510929940.0000,31.2500
1510929971.0000,31.5000
1510930003.0000,31.2500
1510930034.0000,31.5000
1510930065.0000,31.2500
1510930096.0000,31.5000
1510930128.0000,31.2500
1510930159.0000,31.5000
1510930190.0000,31.2500
1510930234.0000,31.5000
1510930265.0000,31.2500
1510930296.0000,31.2500
1510930327.0000,31.2500
1510930359.0000,31.2500
1510930390.0000,31.2500
1510930421.0000,31.2500
1510930452.0000,31.2500
1510930484.0000,31.2500
1510930515.0000,31.2500
1510930546.0000,31.2500
1510930577.0000,31.2500
1510930608.0000,31.2500
1510930640.0000,30.7500
1510930671.0000,30.7500
1510930702.0000,30.7500
1510930746.0000,30.7500
1510930777.0000,30.7500
1510930808.0000,30.7500
1510930839.0000,30.5000
1510930871.0000,30.5000
1510930902.0000,30.7500
1510930933.0000,30.5000
1510930964.0000,30.5000
1510930995.0000,30.7500
1510931027.0000,30.5000
1510931058.0000,30.7500
1510931089.0000,30.5000
1510931120.0000,30.5000
1510931152.0000,30.5000
1510931183.0000,30.5000
1510931214.0000,30.5000
1510931258.0000,30.5000
1510931289.0000,30.5000
1510931320.0000,30.5000
1510931351.0000,30.5000
1510931383.0000,30.5000
1510931414.0000,30.2500
1510931445.0000,30.5000
1510931476.0000,30.2500
1510931507.0000,30.5000
1510931539.0000,30.2500
1510931570.0000,30.2500
1510931601.0000,30.2500
1510931632.0000,30.2500
1510931664.0000,30.2500
1510931695.0000,30.2500
1510931726.0000,30.2500
1510931770.0000,30.2500
1510931801.0000,30.0000
1510931832.0000,30.2500
1510931863.0000,30.0000
1510931895.0000,30.0000
1510931926.0000,30.0000
1510931957.0000,30.0000
1510931988.0000,30.0000
1510932020.0000,30.0000
1510932051.0000,29.7500
1510932082.0000,30.0000
1510932113.0000,29.7500
1510932144.0000,30.0000
1510932176.0000,29.5000
1510932207.0000,29.7500
1510932238.0000,29.5000
1510932282.0000,29.7500
1510932313.0000,29.5000
1510932344.0000,29.5000
1510932377.0000,29.5000
1510932408.0000,29.5000
1510932440.0000,29.5000
1510932471.0000,29.5000
1510932502.0000,29.2500
1510932533.0000,29.5000
1510932564.0000,29.2500
1510932596.0000,29.5000
1510932627.0000,29.2500
1510932658.0000,29.2500
1510932689.0000,29.2500
1510932721.0000,29.2500
1510932752.0000,29.2500
1510932794.0000,29.2500
1510932825.0000,29.0000
1510932856.0000,29.2500
1510932887.0000,29.0000
1510932919.0000,29.2500
1510932950.0000,29.0000
1510932981.0000,29.0000
1510933012.0000,29.0000
1510933043.0000,29.0000
1510933075.0000,29.0000
1510933106.0000,29.0000
1510933137.0000,29.0000
1510933168.0000,29.0000
1510933200.0000,29.0000
1510933231.0000,29.0000
1510933262.0000,28.7500
1510933306.0000,29.0000
1510933337.0000,28.7500
1510933368.0000,29.0000
1510933399.0000,28.7500
1510933431.0000,28.7500
1510933462.0000,28.5000
1510933493.0000,28.7500
1510933524.0000,28.5000
1510933556.0000,28.7500
1510933587.0000,28.5000
1510933618.0000,28.5000
1510933649.0000,28.5000
1510933680.0000,28.5000
1510933712.0000,28.2500
1510933743.0000,28.5000
1510933774.0000,28.2500
1510933818.0000,28.5000
1510933849.0000,28.2500
1510933880.0000,28.5000
1510933911.0000,28.2500
1510933943.0000,28.2500
1510933974.0000,28.2500
1510934005.0000,28.2500
1510934036.0000,28.2500
1510934067.0000,28.2500
1510934099.0000,28.2500
1510934130.0000,28.2500
1510934161.0000,28.0000
1510934192.0000,28.2500
1510934224.0000,28.0000
1510934255.0000,28.2500
1510934286.0000,28.0000
1510934330.0000,28.2500
1510934361.0000,28.0000
1510934392.0000,28.0000
1510934423.0000,28.0000
1510934455.0000,28.0000
1510934486.0000,28.2500
1510934517.0000,28.0000
1510934548.0000,28.0000
1510934580.0000,28.0000
1510934611.0000,28.0000
1510934642.0000,28.0000
1510934673.0000,28.0000
1510934704.0000,28.0000
1510934736.0000,28.0000
1510934767.0000,28.0000
1510934798.0000,28.0000
1510934842.0000,28.0000
1510934873.0000,28.0000
1510934904.0000,28.0000
1510934935.0000,28.0000
1510934967.0000,28.0000
1510934998.0000,28.0000
1510935029.0000,28.0000
1510935060.0000,28.0000
1510935091.0000,28.0000
1510935123.0000,28.0000
1510935154.0000,28.0000
1510935185.0000,28.0000
1510935216.0000,28.0000
1510935248.0000,27.7500
1510935279.0000,28.0000
1510935310.0000,27.7500
1510935354.0000,28.0000
1510935385.0000,27.7500
1510935416.0000,28.0000
1510935447.0000,27.7500
1510935479.0000,28.0000
1510935510.0000,27.7500
1510935541.0000,28.0000
1510935572.0000,27.7500
1510935603.0000,28.0000
1510935635.0000,27.7500
1510935666.0000,28.0000
1510935697.0000,27.7500
1510935728.0000,27.7500
1510935760.0000,27.7500
1510935791.0000,27.7500
1510935822.0000,27.7500
1510935866.0000,27.7500
1510935897.0000,27.7500
1510935928.0000,27.7500
1510935959.0000,27.7500
1510935991.0000,27.7500
1510936022.0000,27.7500
1510936053.0000,27.7500
1510936084.0000,27.7500
1510936116.0000,27.7500
1510936147.0000,27.7500
1510936178.0000,27.7500
1510936209.0000,27.7500
1510936240.0000,27.7500
1510936272.0000,27.7500
1510936303.0000,27.7500
1510936334.0000,27.7500
1510936378.0000,27.7500
1510936409.0000,27.5000
1510936440.0000,27.7500
1510936471.0000,27.5000
1510936503.0000,27.7500
1510936534.0000,27.5000
1510936565.0000,27.7500
1510936596.0000,27.5000
1510936627.0000,27.7500
1510936659.0000,27.5000
1510936690.0000,27.7500
1510936721.0000,27.5000
1510936752.0000,27.5000
1510936784.0000,27.2500
1510936815.0000,27.5000
1510936846.0000,27.5000
1510936890.0000,27.5000
1510936921.0000,27.2500
1510936952.0000,27.5000
1510936983.0000,27.2500
1510937015.0000,27.5000
1510937046.0000,27.2500
1510937077.0000,27.5000
1510937108.0000,27.2500
1510937139.0000,27.5000
1510937171.0000,27.2500
1510937202.0000,27.5000
1510937233.0000,27.2500
1510937264.0000,27.2500
1510937296.0000,27.2500
1510937327.0000,27.2500
1510937358.0000,27.2500
1510937402.0000,27.2500
1510937433.0000,27.2500
1510937464.0000,27.2500
1510937495.0000,27.2500
1510937527.0000,27.2500
1510937558.0000,27.2500
1510937589.0000,27.2500
1510937620.0000,27.2500
1510937652.0000,27.2500
1510937683.0000,27.2500
1510937714.0000,27.2500
1510937745.0000,27.0000
1510937776.0000,27.2500
1510937808.0000,27.0000
1510937839.0000,27.2500
1510937870.0000,27.2500
1510937914.0000,27.2500
1510937945.0000,27.2500
1510937976.0000,27.2500
1510938007.0000,27.0000
1510938039.0000,27.2500
1510938070.0000,27.0000
1510938101.0000,27.2500
1510938132.0000,27.0000
1510938163.0000,27.0000
1510938195.0000,27.0000
1510938226.0000,27.2500
1510938257.0000,27.0000
1510938288.0000,27.2500
1510938320.0000,27.0000
1510938351.0000,27.0000
1510938382.0000,27.0000
1510938426.0000,27.0000
1510938457.0000,27.0000
1510938488.0000,27.0000
1510938519.0000,27.0000
1510938551.0000,27.0000
1510938582.0000,27.0000
1510938613.0000,27.0000
1510938644.0000,27.0000
1510938676.0000,27.0000
1510938707.0000,27.0000
1510938738.0000,27.0000
1510938769.0000,27.0000
1510938800.0000,27.0000
1510938832.0000,27.0000
1510938863.0000,27.0000
1510938894.0000,26.7500
1510938938.0000,27.0000
1510938969.0000,26.7500
1510939000.0000,27.0000
1510939031.0000,26.7500
1510939063.0000,27.0000
1510939094.0000,26.7500
1510939125.0000,27.0000
1510939156.0000,26.7500
1510939187.0000,27.0000
1510939219.0000,26.7500
1510939250.0000,27.0000
1510939281.0000,26.7500
1510939312.0000,27.0000
1510939344.0000,26.7500
1510939375.0000,26.7500
1510939406.0000,26.7500
1510939450.0000,26.7500
1510939481.0000,26.7500
1510939512.0000,26.7500
1510939543.0000,26.7500
1510939575.0000,26.7500
1510939606.0000,26.7500
1510939637.0000,26.7500
1510939668.0000,26.7500
1510939699.0000,26.7500
1510939731.0000,26.7500
1510939762.0000,26.7500
1510939793.0000,26.7500
1510939824.0000,26.7500
1510939856.0000,26.7500
1510939887.0000,26.7500
1510939918.0000,26.7500
1510939962.0000,26.7500
1510939993.0000,26.7500
1510940024.0000,26.7500
1510940055.0000,26.7500
1510940087.0000,26.7500
1510940118.0000,26.7500
1510940149.0000,26.7500
1510940180.0000,26.7500
1510940212.0000,26.7500
1510940243.0000,26.5000
1510940274.0000,26.7500
1510940305.0000,26.7500
1510940336.0000,26.7500
1510940368.0000,26.7500
1510940399.0000,26.7500
1510940430.0000,26.7500
1510940474.0000,26.7500
1510940505.0000,26.5000
1510940536.0000,26.7500
1510940567.0000,26.5000
1510940599.0000,26.7500
1510940630.0000,26.5000
1510940661.0000,26.7500
1510940692.0000,26.5000
1510940723.0000,26.7500
1510940755.0000,26.7500
1510940786.0000,26.7500
1510940817.0000,26.7500
1510940848.0000,26.7500
1510940880.0000,26.5000
1510940911.0000,26.7500
1510940942.0000,26.5000
1510940986.0000,26.7500
1510941017.0000,26.7500
1510941048.0000,26.7500
1510941079.0000,26.5000
1510941111.0000,26.7500
1510941142.0000,26.7500
1510941173.0000,26.7500
1510941204.0000,26.7500
1510941235.0000,26.7500
1510941267.0000,26.7500
1510941298.0000,26.7500
1510941329.0000,26.5000
1510941360.0000,26.7500
1510941392.0000,26.5000
1510941423.0000,26.7500
1510941454.0000,26.5000
1510941498.0000,26.7500
1510941529.0000,26.5000
1510941560.0000,26.7500
1510941591.0000,26.5000
1510941623.0000,26.5000
1510941654.0000,26.5000
1510941685.0000,26.7500
1510941716.0000,26.5000
1510941748.0000,26.7500
1510941779.0000,26.5000
1510941810.0000,26.5000
1510941841.0000,26.5000
1510941872.0000,26.7500
1510941904.0000,26.5000
1510941935.0000,26.7500
1510941966.0000,26.5000
1510942010.0000,26.7500
1510942041.0000,26.5000
1510942072.0000,26.7500
1510942103.0000,26.5000
1510942135.0000,26.7500
1510942166.0000,26.5000
1510942197.0000,26.7500
1510942228.0000,26.5000
1510942259.0000,26.5000
1510942291.0000,26.5000
1510942322.0000,26.5000
1510942353.0000,26.5000
1510942384.0000,26.5000
1510942416.0000,26.5000
1510942447.0000,26.5000
1510942478.0000,26.5000
1510942522.0000,26.5000
1510942553.0000,26.5000
1510942584.0000,26.5000
1510942615.0000,26.5000
1510942647.0000,26.5000
1510942678.0000,26.5000
1510942709.0000,26.5000
1510942740.0000,26.5000
1510942772.0000,26.5000
1510942803.0000,26.5000
1510942834.0000,26.7500
1510942865.0000,26.5000
1510942896.0000,26.5000
1510942928.0000,26.5000
1510942959.0000,26.5000
1510942990.0000,26.5000
1510943034.0000,26.5000
1510943065.0000,26.5000
1510943096.0000,26.5000
1510943127.0000,26.5000
1510943159.0000,26.5000
1510943190.0000,26.5000
1510943221.0000,26.5000
1510943252.0000,26.5000
1510943283.0000,26.5000
1510943315.0000,26.5000
1510943346.0000,26.5000
1510943377.0000,26.5000
1510943408.0000,26.5000
1510943440.0000,26.5000
1510943471.0000,26.5000
1510943502.0000,26.5000
1510943546.0000,26.5000
1510943577.0000,26.5000
1510943608.0000,26.5000
1510943639.0000,26.5000
1510943671.0000,26.5000
1510943702.0000,26.5000
1510943733.0000,26.5000
1510943764.0000,26.5000
1510943795.0000,26.5000
1510943827.0000,26.5000
1510943858.0000,26.5000
1510943889.0000,26.5000
1510943920.0000,26.5000
1510943952.0000,26.5000
1510943983.0000,26.5000
1510944014.0000,26.5000
1510944058.0000,26.5000
1510944089.0000,26.5000
1510944120.0000,26.5000
1510944151.0000,26.5000
1510944183.0000,26.5000
1510944214.0000,26.5000
1510944245.0000,26.5000
1510944276.0000,26.5000
1510944308.0000,26.5000
1510944339.0000,26.5000
1510944370.0000,26.5000
1510944401.0000,26.0000
1510944432.0000,26.5000
1510944464.0000,26.5000
1510944495.0000,26.5000
1510944526.0000,26.0000
1510944570.0000,26.5000
1510944601.0000,26.5000
1510944632.0000,26.5000
1510944663.0000,26.0000
1510944695.0000,26.5000
1510944726.0000,26.0000
1510944757.0000,26.5000
1510944788.0000,26.0000
1510944819.0000,26.5000
1510944851.0000,26.0000
1510944882.0000,26.5000
1510944913.0000,26.0000
1510944944.0000,26.5000
1510944976.0000,26.0000
1510945007.0000,26.5000
1510945038.0000,26.0000
1510945082.0000,26.5000
1510945113.0000,26.0000
1510945144.0000,26.5000
1510945175.0000,26.0000
1510945207.0000,26.5000
1510945238.0000,26.0000
1510945269.0000,26.0000
1510945300.0000,26.0000
1510945331.0000,26.0000
1510945363.0000,26.0000
1510945394.0000,26.0000
1510945425.0000,26.0000
1510945456.0000,26.0000
1510945488.0000,26.0000
1510945519.0000,26.0000
1510945550.0000,26.0000
1510945594.0000,26.0000
1510945625.0000,26.0000
1510945656.0000,26.0000
1510945687.0000,26.0000
1510945719.0000,26.5000
1510945750.0000,26.0000
1510945781.0000,26.0000
1510945812.0000,26.0000
1510945844.0000,26.0000
1510945875.0000,26.0000
1510945906.0000,26.0000
1510945937.0000,26.0000
1510945968.0000,26.0000
1510946000.0000,26.0000
1510946031.0000,26.0000
1510946062.0000,26.0000
1510946106.0000,26.5000
1510946137.0000,26.0000
1510946168.0000,26.0000
1510946199.0000,26.0000
1510946231.0000,26.0000
1510946262.0000,26.0000
1510946293.0000,26.0000
1510946324.0000,26.0000
1510946355.0000,26.0000
1510946387.0000,26.0000
1510946418.0000,26.0000
1510946449.0000,26.0000
1510946480.0000,26.0000
1510946512.0000,26.0000
1510946543.0000,26.0000
1510946574.0000,26.0000
1510946618.0000,26.0000
1510946649.0000,26.0000
1510946680.0000,26.0000
1510946711.0000,26.0000
1510946743.0000,26.0000
1510946774.0000,26.0000
1510946805.0000,26.0000
1510946836.0000,26.0000
1510946868.0000,26.0000
1510946899.0000,26.0000
1510946930.0000,26.0000
1510946961.0000,26.0000
1510946992.0000,26.0000
1510947024.0000,26.0000
1510947055.0000,26.0000
1510947086.0000,26.0000
1510947130.0000,26.0000
1510947161.0000,26.0000
1510947192.0000,26.0000
1510947223.0000,25.7500
1510947255.0000,26.0000
1510947286.0000,26.0000
1510947317.0000,26.0000
1510947348.0000,25.7500
1510947379.0000,26.0000
1510947411.0000,25.7500
1510947442.0000,26.0000
1510947473.0000,25.7500
1510947504.0000,26.0000
1510947536.0000,25.7500
1510947567.0000,26.0000
1510947598.0000,25.7500
1510947642.0000,26.0000
1510947673.0000,25.7500
1510947704.0000,26.0000
1510947735.0000,25.7500
1510947767.0000,26.0000
1510947798.0000,25.7500
1510947829.0000,26.0000
1510947860.0000,25.7500
1510947891.0000,26.0000
1510947923.0000,25.7500
1510947954.0000,26.0000
1510947985.0000,25.7500
1510948016.0000,26.0000
1510948048.0000,25.7500
1510948079.0000,26.0000
1510948110.0000,25.7500
1510948154.0000,26.0000
1510948185.0000,25.7500
1510948216.0000,26.0000
1510948247.0000,26.0000
1510948279.0000,26.0000
1510948310.0000,26.0000
1510948341.0000,26.0000
1510948373.0000,26.0000
1510948404.0000,26.0000
1510948435.0000,26.0000
1510948467.0000,26.0000
1510948498.0000,26.0000
1510948529.0000,26.0000
1510948560.0000,25.7500
1510948592.0000,26.0000
1510948623.0000,25.7500
1510948666.0000,26.0000
1510948697.0000,25.7500
1510948728.0000,26.0000
1510948760.0000,25.7500
1510948791.0000,26.0000
1510948822.0000,25.7500
1510948853.0000,26.0000
1510948885.0000,26.0000
1510948916.0000,26.0000
1510948947.0000,25.7500
1510948978.0000,26.0000
1510949010.0000,25.7500
1510949041.0000,26.0000
1510949072.0000,25.7500
1510949103.0000,26.0000
1510949135.0000,25.7500
1510949178.0000,26.0000
1510949209.0000,25.7500
1510949240.0000,26.0000
1510949272.0000,25.7500
1510949303.0000,26.0000
1510949334.0000,25.7500
1510949365.0000,26.0000
1510949397.0000,25.7500
1510949428.0000,26.0000
1510949459.0000,25.7500
1510949490.0000,26.0000
1510949522.0000,25.7500
1510949553.0000,26.0000
1510949584.0000,25.7500
1510949615.0000,26.0000
1510949647.0000,25.7500
1510949690.0000,26.0000
1510949721.0000,25.7500
1510949752.0000,26.0000
1510949784.0000,25.7500
1510949815.0000,26.0000
1510949846.0000,25.7500
1510949877.0000,26.0000
